# Constructed from biom file
#OTU ID	NREC22_1001_S1_Inbred: B73 N: 0 IF: None	NREC22_1001_S2_Inbred: B73 N: 0 IF: None	NREC22_1002_S1_Inbred: BNI NIL 1 N: 0 IF: Proven	NREC22_1002_S2_Inbred: BNI NIL 1 N: 0 IF: Proven	NREC22_1003_S1_Inbred: B73 N: 60 IF: None	NREC22_1003_S2_Inbred: B73 N: 60 IF: None	NREC22_1004_S1_Inbred: BNI NIL 1 N: 60 IF: Proven	NREC22_1004_S2_Inbred: BNI NIL 1 N: 60 IF: Proven	NREC22_1005_S1_Inbred: BNI NIL 1 N: 60 IF: None	NREC22_1005_S2_Inbred: BNI NIL 1 N: 60 IF: None	NREC22_1006_S1_Inbred: BNI NIL 2 N: 60 IF: None	NREC22_1006_S2_Inbred: BNI NIL 2 N: 60 IF: None	NREC22_1007_S1_Inbred: BNI NIL 1 N: 0 IF: None	NREC22_1007_S2_Inbred: BNI NIL 1 N: 0 IF: None	NREC22_1010_S1_Inbred: B73 N: 30 IF: None	NREC22_1010_S2_Inbred: B73 N: 30 IF: None	NREC22_1013_S1_Inbred: B73 N: 0 IF: None	NREC22_1013_S2_Inbred: B73 N: 0 IF: None	NREC22_1014_S1_Inbred: BNI NIL 2 N: 60 IF: Proven	NREC22_1014_S2_Inbred: BNI NIL 2 N: 60 IF: Proven	NREC22_1015_S1_Inbred: B73 N: 60 IF: Proven	NREC22_1015_S2_Inbred: B73 N: 60 IF: Proven	NREC22_1016_S1_Inbred: BNI NIL 2 N: 0 IF: Proven	NREC22_1016_S2_Inbred: BNI NIL 2 N: 0 IF: Proven	NREC22_1017_S1_Inbred: B73 N: 30 IF: Proven	NREC22_1017_S2_Inbred: B73 N: 30 IF: Proven	NREC22_1018_S1_Inbred: BNI NIL 2 N: 60 IF: Proven	NREC22_1018_S2_Inbred: BNI NIL 2 N: 60 IF: Proven	NREC22_2002_S1_Inbred: BNI NIL 1 N: 0 IF: Proven	NREC22_2002_S2_Inbred: BNI NIL 1 N: 0 IF: Proven	NREC22_2004_S1_Inbred: B73 N: 30 IF: Proven	NREC22_2004_S2_Inbred: B73 N: 30 IF: Proven	NREC22_2007_S1_Inbred: B73 N: 60 IF: None	NREC22_2007_S2_Inbred: B73 N: 60 IF: None	NREC22_2008_S1_Inbred: BNI NIL 2 N: 60 IF: None	NREC22_2008_S2_Inbred: BNI NIL 2 N: 60 IF: None	NREC22_2009_S1_Inbred: B73 N: 0 IF: Proven	NREC22_2009_S2_Inbred: B73 N: 0 IF: Proven	NREC22_2010_S1_Inbred: B73 N: 30 IF: None	NREC22_2010_S2_Inbred: B73 N: 30 IF: None	NREC22_2011_S1_Inbred: BNI NIL 1 N: 60 IF: Proven	NREC22_2011_S2_Inbred: BNI NIL 1 N: 60 IF: Proven	NREC22_2012_S1_Inbred: BNI NIL 1 N: 0 IF: None	NREC22_2012_S2_Inbred: BNI NIL 1 N: 0 IF: None	NREC22_2013_S1_Inbred: BNI NIL 2 N: 60 IF: Proven	NREC22_2013_S2_Inbred: BNI NIL 2 N: 60 IF: Proven	NREC22_2014_S1_Inbred: BNI NIL 1 N: 0 IF: None	NREC22_2014_S2_Inbred: BNI NIL 1 N: 0 IF: None	NREC22_2015_S1_Inbred: BNI NIL 2 N: 0 IF: Proven	NREC22_2015_S2_Inbred: BNI NIL 2 N: 0 IF: Proven	NREC22_2016_S1_Inbred: BNI NIL 2 N: 60 IF: Proven	NREC22_2016_S2_Inbred: BNI NIL 2 N: 60 IF: Proven	NREC22_2017_S1_Inbred: B73 N: 60 IF: Proven	NREC22_2017_S2_Inbred: B73 N: 60 IF: Proven	NREC22_2018_S1_Inbred: BNI NIL 1 N: 60 IF: None	NREC22_2018_S2_Inbred: BNI NIL 1 N: 60 IF: None	NREC22_4003_S1_Inbred: BNI NIL 2 N: 0 IF: Proven	NREC22_4003_S2_Inbred: BNI NIL 2 N: 0 IF: Proven	NREC22_4005_S1_Inbred: BNI NIL 1 N: 0 IF: Proven	NREC22_4005_S2_Inbred: BNI NIL 1 N: 0 IF: Proven	NREC22_4007_S1_Inbred: B73 N: 60 IF: None	NREC22_4007_S2_Inbred: B73 N: 60 IF: None	NREC22_4008_S1_Inbred: B73 N: 30 IF: None	NREC22_4008_S2_Inbred: B73 N: 30 IF: None	NREC22_4009_S1_Inbred: BNI NIL 2 N: 0 IF: None	NREC22_4009_S2_Inbred: BNI NIL 2 N: 0 IF: None	NREC22_4010_S1_Inbred: B73 N: 30 IF: None	NREC22_4010_S2_Inbred: B73 N: 30 IF: None	NREC22_4011_S1_Inbred: BNI NIL 2 N: 60 IF: None	NREC22_4011_S2_Inbred: BNI NIL 2 N: 60 IF: None	NREC22_4012_S1_Inbred: B73 N: 0 IF: Proven	NREC22_4012_S2_Inbred: B73 N: 0 IF: Proven	NREC22_4013_S1_Inbred: B73 N: 60 IF: None	NREC22_4013_S2_Inbred: B73 N: 60 IF: None	NREC22_4014_S1_Inbred: BNI NIL 2 N: 0 IF: None	NREC22_4014_S2_Inbred: BNI NIL 2 N: 0 IF: None	NREC22_4015_S1_Inbred: BNI NIL 1 N: 60 IF: None	NREC22_4015_S2_Inbred: BNI NIL 1 N: 60 IF: None	NREC22_4016_S1_Inbred: BNI NIL 1 N: 0 IF: Proven	NREC22_4016_S2_Inbred: BNI NIL 1 N: 0 IF: Proven	NREC22_4017_S1_Inbred: B73 N: 0 IF: Proven	NREC22_4017_S2_Inbred: B73 N: 0 IF: Proven	NREC22_4018_S1_Inbred: B73 N: 60 IF: Proven	NREC22_4018_S2_Inbred: B73 N: 60 IF: Proven	NREC22_5001_S1_Inbred: BNI NIL 1 N: 60 IF: Proven	NREC22_5001_S2_Inbred: BNI NIL 1 N: 60 IF: Proven	NREC22_5002_S1_Inbred: B73 N: 60 IF: Proven	NREC22_5002_S2_Inbred: B73 N: 60 IF: Proven	NREC22_5003_S1_Inbred: B73 N: 0 IF: None	NREC22_5003_S2_Inbred: B73 N: 0 IF: None	NREC22_5004_S1_Inbred: B73 N: 30 IF: Proven	NREC22_5004_S2_Inbred: B73 N: 30 IF: Proven	NREC22_5005_S1_Inbred: B73 N: 30 IF: Proven	NREC22_5005_S2_Inbred: B73 N: 30 IF: Proven	NREC22_5006_S1_Inbred: B73 N: 0 IF: Proven	NREC22_5006_S2_Inbred: B73 N: 0 IF: Proven	NREC22_5007_S1_Inbred: BNI NIL 1 N: 0 IF: None	NREC22_5007_S2_Inbred: BNI NIL 1 N: 0 IF: None	NREC22_5010_S1_Inbred: BNI NIL 2 N: 0 IF: None	NREC22_5010_S2_Inbred: BNI NIL 2 N: 0 IF: None	NREC22_5013_S1_Inbred: B73 N: 0 IF: None	NREC22_5013_S2_Inbred: B73 N: 0 IF: None	NREC22_5014_S1_Inbred: BNI NIL 2 N: 60 IF: None	NREC22_5014_S2_Inbred: BNI NIL 2 N: 60 IF: None	NREC22_5015_S1_Inbred: BNI NIL 1 N: 60 IF: Proven	NREC22_5015_S2_Inbred: BNI NIL 1 N: 60 IF: Proven	NREC22_5016_S1_Inbred: BNI NIL 2 N: 0 IF: None	NREC22_5016_S2_Inbred: BNI NIL 2 N: 0 IF: None	NREC22_5017_S1_Inbred: BNI NIL 2 N: 0 IF: Proven	NREC22_5017_S2_Inbred: BNI NIL 2 N: 0 IF: Proven	NREC22_5018_S1_Inbred: BNI NIL 1 N: 60 IF: None	NREC22_5018_S2_Inbred: BNI NIL 1 N: 60 IF: None	taxonomy
9f2a554c014583c6978d8eaa9d7a0e98	662.0	216.0	623.0	1438.0	585.0	1940.0	389.0	641.0	1212.0	1292.0	187.0	0.0	3672.0	556.0	1566.0	0.0	1601.0	1124.0	586.0	707.0	559.0	1721.0	2758.0	778.0	554.0	594.0	0.0	591.0	1508.0	1965.0	1040.0	836.0	0.0	300.0	278.0	397.0	1759.0	1006.0	1686.0	803.0	1829.0	2.0	822.0	0.0	536.0	0.0	60.0	1911.0	2156.0	1281.0	499.0	239.0	938.0	1316.0	1089.0	958.0	673.0	162.0	831.0	415.0	2333.0	927.0	708.0	0.0	957.0	3245.0	520.0	0.0	1757.0	0.0	1444.0	0.0	1047.0	740.0	531.0	1676.0	908.0	740.0	1106.0	5018.0	1680.0	1346.0	817.0	1976.0	680.0	230.0	0.0	226.0	0.0	4132.0	2001.0	0.0	2166.0	841.0	722.0	2241.0	870.0	1290.0	368.0	0.0	529.0	883.0	0.0	833.0	548.0	501.0	0.0	378.0	172.0	563.0	0.0	455.0
d51de02d219ccb5e7fe15784730ddf8b	895.0	536.0	733.0	240.0	333.0	697.0	513.0	515.0	183.0	647.0	526.0	1685.0	1353.0	2200.0	210.0	173.0	185.0	1049.0	532.0	0.0	645.0	3231.0	307.0	1194.0	1114.0	5812.0	487.0	620.0	233.0	200.0	417.0	0.0	238.0	1442.0	474.0	1234.0	904.0	655.0	160.0	1477.0	1035.0	458.0	767.0	131.0	252.0	0.0	576.0	1182.0	572.0	1831.0	198.0	898.0	356.0	530.0	992.0	1741.0	230.0	1503.0	1552.0	1157.0	722.0	0.0	544.0	348.0	1891.0	677.0	420.0	616.0	57.0	4579.0	285.0	8.0	1096.0	0.0	674.0	146.0	1209.0	3388.0	546.0	0.0	230.0	1363.0	0.0	1811.0	0.0	685.0	831.0	0.0	0.0	0.0	0.0	1788.0	1722.0	261.0	2040.0	1913.0	746.0	1289.0	4430.0	233.0	1976.0	364.0	80.0	967.0	813.0	622.0	0.0	741.0	1282.0	228.0	2633.0	1522.0
bf565f1093c2700bb22337f286290374	993.0	730.0	1122.0	744.0	86.0	1013.0	400.0	859.0	693.0	0.0	0.0	292.0	0.0	160.0	1088.0	0.0	655.0	1354.0	615.0	737.0	1011.0	0.0	672.0	221.0	1013.0	0.0	896.0	973.0	1412.0	0.0	1400.0	0.0	684.0	461.0	680.0	1579.0	2438.0	641.0	650.0	0.0	974.0	1313.0	2325.0	1427.0	108.0	122.0	617.0	2028.0	986.0	3.0	801.0	1083.0	566.0	84.0	1140.0	0.0	488.0	0.0	598.0	1526.0	1169.0	337.0	1315.0	155.0	922.0	961.0	738.0	0.0	860.0	0.0	1530.0	0.0	926.0	0.0	1273.0	210.0	1938.0	4798.0	248.0	26.0	1513.0	0.0	1805.0	0.0	2100.0	0.0	466.0	3580.0	1347.0	1275.0	1215.0	1036.0	0.0	2327.0	734.0	4029.0	897.0	533.0	275.0	292.0	1174.0	671.0	970.0	1129.0	0.0	741.0	98.0	1671.0	0.0	435.0	0.0	1041.0
16f5043a68abc055b081afee068a6d4f	1146.0	634.0	796.0	749.0	581.0	0.0	564.0	0.0	524.0	356.0	274.0	588.0	2422.0	1363.0	248.0	0.0	1553.0	965.0	652.0	0.0	739.0	352.0	305.0	2290.0	990.0	0.0	431.0	232.0	406.0	0.0	102.0	1414.0	881.0	581.0	851.0	1503.0	1510.0	267.0	471.0	1144.0	877.0	391.0	507.0	0.0	872.0	859.0	1764.0	148.0	225.0	0.0	455.0	392.0	206.0	1215.0	371.0	0.0	824.0	48.0	1674.0	672.0	583.0	275.0	1194.0	637.0	1019.0	496.0	347.0	0.0	534.0	0.0	1469.0	1264.0	881.0	0.0	803.0	0.0	904.0	0.0	226.0	1181.0	304.0	0.0	810.0	2136.0	418.0	1465.0	929.0	3673.0	6159.0	2272.0	2013.0	325.0	1015.0	204.0	1801.0	330.0	632.0	672.0	765.0	447.0	1630.0	362.0	3185.0	984.0	0.0	1408.0	5.0	386.0	0.0	249.0	0.0	615.0
28dfab1d10f43239c859dd899c23af97	513.0	172.0	250.0	177.0	253.0	0.0	605.0	1373.0	830.0	0.0	87.0	0.0	0.0	0.0	562.0	1325.0	590.0	295.0	1255.0	1279.0	827.0	0.0	252.0	426.0	0.0	1363.0	0.0	1161.0	1293.0	0.0	628.0	542.0	1148.0	278.0	130.0	417.0	1100.0	0.0	0.0	316.0	101.0	21.0	840.0	355.0	0.0	0.0	192.0	716.0	375.0	920.0	0.0	0.0	419.0	1062.0	632.0	0.0	161.0	825.0	582.0	466.0	0.0	327.0	154.0	1786.0	651.0	320.0	629.0	0.0	547.0	516.0	154.0	1618.0	920.0	0.0	2038.0	0.0	1263.0	0.0	0.0	0.0	2872.0	447.0	170.0	341.0	774.0	1024.0	1599.0	752.0	0.0	805.0	0.0	45.0	520.0	580.0	0.0	0.0	658.0	0.0	870.0	0.0	1980.0	1133.0	705.0	3518.0	1264.0	234.0	8.0	627.0	0.0	246.0	0.0	408.0
38e2bcaca3d9824495eeb9fc769a9f54	595.0	170.0	233.0	0.0	498.0	0.0	184.0	0.0	0.0	0.0	32964.0	1102.0	0.0	0.0	565.0	0.0	99.0	0.0	768.0	0.0	49.0	0.0	0.0	0.0	418.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	568.0	0.0	1375.0	399.0	0.0	48.0	0.0	0.0	0.0	0.0	160.0	0.0	417.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	1487.0	0.0	165.0	625.0	0.0	0.0	0.0	0.0	45.0	911.0	264.0	1912.0	0.0	738.0	177.0	0.0	6177.0	517.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	1347.0	0.0	0.0	0.0	0.0	0.0	0.0	374.0	0.0	0.0	318.0	0.0	122.0	0.0	0.0	2224.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0
f3513725c7782bb93e45f046e594bfa9	448.0	237.0	184.0	258.0	0.0	0.0	132.0	105.0	120.0	0.0	112.0	0.0	298.0	177.0	809.0	0.0	331.0	0.0	649.0	1214.0	1082.0	0.0	305.0	1495.0	418.0	0.0	363.0	470.0	286.0	0.0	0.0	564.0	14.0	0.0	361.0	155.0	0.0	97.0	207.0	219.0	0.0	314.0	0.0	2921.0	545.0	3.0	1105.0	155.0	0.0	0.0	58.0	0.0	81.0	0.0	313.0	0.0	333.0	875.0	21.0	1603.0	2082.0	593.0	200.0	627.0	1092.0	145.0	554.0	1061.0	223.0	0.0	103.0	0.0	819.0	0.0	1183.0	381.0	0.0	1173.0	0.0	1894.0	2966.0	460.0	1899.0	0.0	1264.0	842.0	0.0	0.0	2167.0	397.0	2904.0	731.0	294.0	544.0	1895.0	0.0	418.0	0.0	322.0	76.0	748.0	0.0	1231.0	717.0	882.0	518.0	0.0	490.0	865.0	703.0	0.0	454.0
0caf3ec9370ff1d21409e99ff04bb5c2	116.0	419.0	20.0	275.0	239.0	0.0	216.0	629.0	368.0	0.0	271.0	469.0	0.0	390.0	0.0	6261.0	1274.0	292.0	136.0	0.0	28.0	0.0	714.0	0.0	318.0	0.0	1139.0	3193.0	2595.0	50.0	206.0	562.0	0.0	883.0	509.0	1202.0	0.0	644.0	1330.0	1443.0	0.0	210.0	283.0	993.0	214.0	0.0	0.0	363.0	196.0	1023.0	219.0	1737.0	349.0	0.0	753.0	0.0	120.0	153.0	860.0	0.0	255.0	420.0	222.0	0.0	176.0	0.0	108.0	1817.0	39.0	0.0	1068.0	35.0	151.0	1235.0	162.0	0.0	271.0	0.0	0.0	0.0	0.0	0.0	120.0	6.0	0.0	0.0	587.0	2851.0	244.0	551.0	0.0	0.0	866.0	0.0	0.0	0.0	374.0	0.0	344.0	637.0	775.0	0.0	985.0	512.0	0.0	268.0	3.0	72.0	0.0	0.0	2552.0	1877.0
1d57a85c9c7732d73afdd3757f635cd4	0.0	68.0	42.0	1120.0	0.0	389.0	89.0	198.0	0.0	0.0	0.0	593.0	0.0	2060.0	0.0	1533.0	213.0	4173.0	266.0	0.0	0.0	0.0	177.0	0.0	648.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322.0	156.0	1077.0	0.0	306.0	122.0	0.0	769.0	796.0	0.0	0.0	0.0	0.0	0.0	261.0	0.0	609.0	155.0	0.0	161.0	0.0	0.0	0.0	230.0	3228.0	346.0	1096.0	0.0	2642.0	17.0	0.0	1209.0	189.0	201.0	6845.0	1422.0	1556.0	316.0	345.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	72.0	0.0	0.0	0.0	569.0	0.0	0.0	968.0	269.0	0.0	47.0	0.0	2335.0	573.0	1987.0	0.0	113.0	875.0	1642.0	0.0	505.0	0.0	1042.0	1950.0	609.0	28.0	0.0
4d6ca7c01a8dfd9a45258e72e24c1f5e	290.0	629.0	107.0	0.0	31.0	0.0	75.0	148.0	165.0	81.0	49.0	139.0	1288.0	0.0	88.0	373.0	33.0	0.0	418.0	3764.0	603.0	0.0	161.0	0.0	364.0	0.0	443.0	207.0	0.0	362.0	276.0	694.0	732.0	208.0	165.0	0.0	174.0	214.0	297.0	368.0	11.0	182.0	322.0	671.0	296.0	260.0	236.0	72.0	574.0	840.0	143.0	0.0	513.0	303.0	102.0	737.0	304.0	187.0	239.0	1418.0	471.0	521.0	577.0	0.0	165.0	0.0	537.0	0.0	398.0	0.0	0.0	490.0	267.0	0.0	737.0	1289.0	382.0	0.0	922.0	0.0	832.0	447.0	0.0	1331.0	0.0	0.0	292.0	51.0	0.0	892.0	0.0	266.0	232.0	0.0	0.0	0.0	574.0	841.0	792.0	125.0	980.0	0.0	492.0	800.0	529.0	499.0	14.0	248.0	1328.0	77.0	0.0	244.0
